target,cyclostationary_mean_tg_0,cyclostationary_mean_HS_0,cyclostationary_mean_rr_4w_0,cyclostat_level_Maggiore_16w,cyclostat_level_Lugano
0.28168565,-0.2476718985276301,-0.7922221153244785,0.3833497227239933,-0.5666730946545284,0.0250374999999962
0.25057134,0.2134455909231682,-0.4546267551346435,0.08351304303379617,-0.5592438667133521,-0.0129000000000019
0.4713566,-1.0687996950623657,-0.3422464320035897,-0.0654276730584043,-0.5706251692343605,0.0156718749999527
0.5140999,-0.7553416023072183,0.11305692152443428,-0.28076104658823414,-0.549540610410831,1.2500000025283953e-05
0.37964576,-0.0013192414589897443,-0.06528548264585739,-0.8001966588879273,-0.5378464927637722,-0.0475749999999948
0.53622603,-1.5820925106460677,0.06644291228339455,1.4436899080854833,-0.4370670809990663,0.3391607142857538
0.4824237,-0.47590828728605306,0.2754520673455723,2.0048771360816704,-0.3390481880252101,0.1010312499999486
0.46138173,0.5831197353957734,0.1382677484623628,2.101586345496217,-0.2742459821428571,-0.0243124999999508
0.4499585,-0.8127142225965944,0.4016405663170674,2.6746146084823406,-0.217174343487395,0.098099999999988
0.38987982,-0.32134942349179174,0.2227015784064372,3.729548203044433,-0.1480144170168067,0.0024531249999881
0.49801612,-0.03882956007641108,0.2476427111966218,1.1985554889417163,-0.0821151523109244,0.0003125000000068
0.4171289,1.4405571668450798,0.07926859076217835,0.855495617008996,-0.0392997111344538,0.0181499999999914
0.68895555,-0.887217171353724,0.05156791285857923,0.622938955436994,0.0117690913865545,0.0667142857142835
0.57518655,-0.7647423283353686,0.05178614234284296,0.44982401132783123,0.0330043855042016,0.0021249999999781
0.65725225,-0.7956602312712867,0.04745529448034686,0.46852013233163364,0.0548573266806722,-0.0035874999999805
0.65471655,-0.3093251447921626,0.047837910842104626,0.4575380971733038,0.0673520745798319,-0.0508249999999748
0.60111934,-0.4577489013650012,0.0511224632624871,0.7581831851381394,0.0784458245798319,0.014734374999989
0.76738566,-1.5634520879866607,0.060379724242793496,1.7198667246715078,0.1085928834033613,0.1058874999999943
0.6305021,-0.030273858001769245,0.06702108965548546,1.0768625432726868,0.144651706932773,0.0595625000000268
0.71430314,-0.43123394420232725,0.04701624947038042,0.4864602182904869,0.1791002363445378,0.0426607142857164
0.6986,-0.4739710112015566,0.05204844189549525,1.1416389447996962,0.2306714679621848,0.0975156250000282
0.67233497,-0.6164254622963593,0.05426655420853172,0.8738750661644402,0.2982964679621848,0.1808999999999514
0.60086644,0.040546707939035746,0.04073395488202347,-0.37929440706276535,0.2903617620798319,0.067237499999976
0.62364125,-1.59802311228336,0.12119504531834581,0.25857415360344577,0.2686898870798319,0.0482031249999863
0.5270465,-0.5209451020297995,0.051934667513670284,0.042073439538039166,0.2619207694327731,0.0319250000000579
0.4575656,-0.020437117880057944,0.04017677165236417,-0.26243461421423714,0.2334722400210084,0.0371124999999779
0.43796328,0.1802477815324497,-0.016686858672915025,-0.050499656900421616,0.1818325341386554,0.027410714285736
0.38123137,-0.13002414312126392,-0.03786927107640801,-0.19698891086470316,0.1484590047268907,0.0666875000000004
0.45091486,-0.44373106329194306,-0.17057544801494776,-0.52885618416276,0.1199288576680672,-0.0469749999999749
0.50120425,-0.31726824941706794,-0.16502204839877008,1.1790206745688685,0.0946534375,0.0300000000000295
0.37599635,0.5664246923940756,0.5934887492139563,2.4945930923810344,0.2039742095588235,0.5707812499999818
0.31775373,1.2108159874584343,1.0382072203057204,3.8741313278790908,0.3124484742647059,0.99777499999999
0.44836593,0.24788639227358528,0.9862746208985652,4.113958018017482,0.3584675919117647,0.2927500000000123
0.26732713,0.115362889223964,1.0790596166123523,4.11392104369738,0.3571716360294118,0.0068750000000363
0.16191594,0.9351542511084927,1.593069212723455,2.6114261710009883,0.3619216360294117,0.0124374999999758
0.21273516,1.5754395346090488,1.9884494509965087,1.4534330293759772,0.3765286621732026,0.1001666666666665
0.4112414,-0.590832201983894,1.960376746986302,-0.28880951159594737,0.4023558680555555,0.1005999999999858
0.4606097,-0.4906800403067276,1.7522462239906724,-0.26897989216638035,0.4318497624883287,0.055303571428567
0.40484363,0.30616326249636205,2.030381195324323,0.07153416193801106,0.442511527194211,0.0339874999999665
0.31945825,-1.1274571437284997,1.9917166606228967,0.31569266456184897,0.4482550566059757,0.0261375000000612
0.37858427,-1.113357937230115,1.3863466100035402,0.029143120365752898,0.4423635124883286,-0.043468750000045
0.41264457,-1.72615170924496,1.1016331582818368,-0.008317191942642702,0.4561135124883286,-5.357142856610153e-05
0.28050902,-0.42792749380395856,1.070118255115972,-0.029275080935890964,0.4835135124883287,0.0006875000000263
0.15148996,0.5278752306098317,0.7449884439881275,-0.4242090936754111,0.520439983076564,-0.0144874999999728
0.3149179,0.8115670688292316,0.5018217568237088,-0.8349508850601247,0.5446694998832866,-0.0285178571429014
0.2160555,-0.4985601687239371,0.272344771793972,-1.0332837886081723,0.5767886175303454,-0.0272125000000187
0.24694835,0.774643585995673,-0.46777378577968914,-1.097720137715783,0.594506264589169,-0.0737750000000119
0.43247405,-1.3493763707472783,-0.8939920576987642,-1.0658662835895782,0.4838251984126984,-0.1278281250000077
0.3425357,-0.9473083953614521,-0.536887622345158,-1.0440230721232953,0.3456072351774043,-0.148267857142855
0.22099225,0.36022171591779456,-0.585308001146317,-1.123734339293687,0.2534704704715219,-0.1997374999999692
0.19610646,0.3621329843910085,-0.7725386556937902,-1.031330485195396,0.1997939998832866,-0.2034499999999752
0.34497514,1.969846199100898,-0.8175898058638275,-1.462797053006911,0.1389042940009337,-0.2292142857142494
0.36159,-0.5697306619949136,-0.3528443177059523,-1.608579670471686,0.0883237384453781,-0.0356874999999945
0.45174542,-0.08050260703238327,-0.05796396180373087,-1.5666747453106558,0.0272803560924369,-0.0284000000000332
0.44640407,1.0753455448063576,0.016349050864415224,-1.5041447169019146,-0.0504318287815126,-0.0621718749999899
0.3397804,2.0644978693490224,0.017073138415802772,-1.9231838173114826,-0.1141177531512604,-0.070732142857139
0.39652804,1.582593239553587,0.021618560935247593,-1.4406630207981106,-0.1741596649159664,-0.1168124999999804
0.5094029,1.5303559324582179,0.046728583020855634,-1.2631062099295114,-0.2199508413865546,-0.1168499999999994
0.42657083,-0.629942543578523,0.0520165150784851,-0.981964747464081,-0.2666210094537815,-0.1092857142857042
0.36111116,0.9986989747991643,0.04714884869299751,-1.320105474732123,-0.3306945388655462,-0.1852125000000342
0.33987418,1.0499559972625234,0.047837910842104626,-0.7748365038950169,-0.3960695388655462,-0.2070749999999748
0.37206632,0.23422471944628728,0.0511224632624871,-0.31370719717754125,-0.4566538350840337,-0.065265624999995
0.18969734,1.198300834934916,0.05044236291279557,-0.5974716994250551,-0.5052914401260504,-0.0858214285714211
0.15573458,2.660016507778209,0.04759941813176299,-1.1128345354260256,-0.5547473224789916,-0.1336124999999697
0.17734914,0.7814092132227074,0.04774376325782816,-0.6398998599773023,-0.6068502636554622,-0.172937499999989
0.25076073,0.9787714755739415,0.04701624947038042,-0.4415148241805977,-0.6356212710084033,-0.1282142857142503
0.261383,-0.6744555417803613,0.04981066646989401,-1.0077852269565075,-0.6395624474789915,-0.0923500000000103
0.20422766,0.07412004279238653,0.04336653407727047,-0.6218767770006062,-0.6338500945378152,-0.1143875000000207
0.21187,1.153328533284037,0.02073442863366962,-0.3334705304150297,-0.643300462184874,-0.1161718749999636
0.50068647,-0.2884893103065761,0.002914653716992596,-0.4883579450352585,-0.6705758823529411,-0.1429642857142994
0.2942805,-0.6120962898657027,0.07280203250163968,-0.4518110914285101,-0.6985950000000001,-0.1474499999999921
0.46482477,-0.23906132482684542,0.05268854389675197,-0.34183689078663165,-0.7261935294117647,-0.1557625000000371
0.6216221,-1.810256204017803,0.0541008730956787,-0.20887746294619394,-0.7640002521008403,-0.2089642857142735
0.39190713,-1.9051195967487462,0.4291346203143519,0.15390836503772787,-0.7870995168067226,-0.141475000000014
0.41970867,-0.17283591391789307,1.1728339334527191,0.32788901288186806,-0.7852208403361345,0.0061249999999972
0.2867401,0.060635841386278456,1.306444569905532,-0.0787157516331489,-0.7793254884453781,-0.058843749999994
0.26779464,1.1953918928698852,1.693150603455498,0.2476850751159811,-0.7194368329831933,0.0738035714285842
0.3322639,0.6815528607023676,1.7771729133090532,0.5502349502259046,-0.6538449212184874,-0.0274749999999812
0.1604241,0.5191442307926736,1.6025232247126062,-0.02047556787140016,-0.5847761712184872,-0.093999999999994
0.36936134,0.5108507057650742,1.4850936146839024,-0.16910441101510051,-0.5328223897058824,-0.0807499999999663
0.065804444,-0.29606982575069596,1.3062775413111682,0.49005061774453645,-0.4531418341503267,-0.0159583333333444
0.37967783,-0.5783118445017987,1.2710659542363394,0.5214020278680668,-0.3703219812091503,0.0867250000000012
0.23500851,0.6279666068340117,1.0779308986502225,0.4378236352127794,-0.2770289139822596,0.0785535714285856
0.36397597,0.10498151986397236,1.6233124519619186,1.02656658259588,-0.197880016923436,0.0744687499999372
0.42722836,-0.8160930807109708,1.0465520428990287,1.10970681028638,-0.1287614875116713,0.0333624999999528
0.17222048,0.8460112716272931,0.9892176410077897,0.4369927610060647,-0.0575170022175536,0.0256375000000161
0.24058202,1.0597435898584566,0.7839478425814942,0.12137352810099633,0.0006473885387488,-0.0213437500000281
0.5168728,-0.20463880741187027,0.9738736457032473,0.29827640161664093,0.0758091532446312,0.0453125000000227
0.37374756,-2.197043681890042,0.9668488914435877,-0.186649106119457,0.1651503297152194,0.1003875000000107
0.38571635,-1.3843349250156682,0.7062766108925954,-0.17732761910368203,0.2644276406395893,0.0426071428570935
0.27123198,-0.9813724158010213,1.2550824211847416,0.030020760570072278,0.3402121994631186,0.061281249999979
0.32557917,0.24012976757830204,0.7248214959798239,0.15189972975850335,0.382959258286648,0.0845374999999535
0.42884916,-0.6466098905320182,0.9244825494054435,-0.507562796779347,0.4155355450513538,0.012974999999983
0.48488203,-0.7822129046625811,0.7406100775849918,-0.14636441931322078,0.4103307131185807,-0.01432812500002
0.51898444,-1.2930614028755945,1.5941813680812162,0.013780639460239967,0.399209389589169,-0.0803624999999783
0.36720127,-0.48789412722807585,1.432335822115162,-0.2937666621359832,0.3857564484126984,0.0394249999999942
0.5641911,-0.8861146992714403,1.0642776323255712,-0.21097450293129386,0.3702711542950513,-0.0002142857142644
0.4532549,-2.0835995349012535,1.7917917962813361,0.5359055976471544,0.3526503413865546,0.2804062499999418
0.29198954,0.37878739911532017,1.5935179130533987,-0.15266387200878834,0.3247393119747899,-0.0541874999999549
0.38086516,-0.9502852978363264,0.6678844899703246,-0.4968477362800362,0.279465362394958,-0.0144000000000232
0.31178066,-0.41897671813361403,0.08172997355183015,-0.2358532158763715,0.2365811712184873,-0.0306718749999959
0.30571005,0.2610733433556421,0.04764978901862901,-0.5584910781263743,0.2052230829831932,-0.0793124999999577
0.41068017,-1.3862213091833973,0.04729772014583566,-1.284667624850951,0.1841341123949579,-0.0748500000000262
0.40202668,-0.25602783771420423,0.05208026201857155,-0.9560282641569502,0.1839529149159663,-0.0890357142857283
0.4547662,-0.05479227469956182,0.04930544146406884,-0.885388445933827,0.1622470325630252,-0.1505000000000222
0.5621217,-1.292154731901226,0.05454385987464317,-0.7102412507991285,0.1465999737394957,-0.085087499999986
0.39695653,0.6962078935675532,0.047931988947658224,-0.6471845081965644,0.1254182510504201,-0.1604499999999689
0.56133074,-0.10870113840134113,0.0511224632624871,-0.6836586731586791,0.1077620010504201,-0.1361406249999959
0.6618581,0.5902467483767287,0.04759941813176299,-0.17700093430519578,0.089526706932773,-0.1119874999999979
0.49381486,-0.0652142658084327,0.04774376325782816,-0.09243546148861023,0.0694825892857142,-0.0706874999999627
0.59735227,-0.4483687241312498,0.04711357355385699,0.22602817518776366,0.0745928834033613,-0.0035892857142698
0.5461562,-0.45899746969029376,0.05127299282178459,0.24335109968258914,0.0841052914915966,-0.020109375000004
0.35603473,1.0775095338695035,0.04879133445803218,0.021716413922982652,0.078862644432773,-0.0402250000000208
0.5840206,0.4536617194733037,0.040423785107328664,-0.1316416287043768,0.0823397032563025,-0.0511374999999816
0.4401762,0.2137749543739829,0.02361105347676278,-0.10899173798904006,0.0657192988445378,-0.0429218749999904
0.37227395,0.38803277604834846,0.020459083385728525,-0.8385652331959544,0.0414795929621848,-0.107074999999952
0.38794187,1.5096189547168761,0.012622142053410943,-0.42581865670210933,0.0154869459033613,-0.0762624999999843
0.46413076,-0.7445533712102859,0.23288656406157474,-0.024693356535139453,-0.0141821717436975,-0.0277142857142393
0.4669477,1.2869705000559388,0.19177282846128005,0.3347816471418707,-0.0191954070378151,0.0456874999999854
0.45474735,1.2810082997411905,0.04782430001758319,1.0331082212089735,0.0525906223739495,0.2194000000000073
0.54020137,-0.41495156217739104,-0.26100347251950246,1.1177126001944517,0.0916975551470588,0.0402500000000145
0.3940112,-0.43081929399532237,-0.3768907087735665,0.5998464807391859,0.1155550919117646,-0.0690937500000359
0.24156988,0.3573287192954625,-0.7175302185478719,-0.10822638853083964,0.1194337683823529,-0.1192250000000285
0.18021959,0.824484444844899,-0.5930999809721621,-0.3230840987411264,0.1360117095588235,-0.0313750000000254
0.2712389,2.0088622909305984,-0.9164650685768847,-1.2951418654827431,0.1506716360294117,-0.0272499999999809
0.36526522,-0.24940010005563254,-0.9160728943437463,-0.9718931534413113,0.1816716360294117,-0.0216874999999845
0.331444,-0.07266164970136658,-0.14077276589622675,-0.8663426740782493,0.1927819301470588,0.0
0.32365382,0.854579240926965,-0.6005859669535857,-0.3169343381602023,0.2046610151143791,0.0321666666666828
0.2945926,0.8417651627479358,-0.732041495082753,-0.8583504322427374,0.2164684599673202,0.0100999999999658
0.3952224,0.2645619746398019,-0.27644514661677716,-0.1760792565492907,0.2469408864379085,-0.0097812500000031
0.36964828,-2.0371406400714593,-0.7851335436626123,-0.4533714675644634,0.2709858864379085,-0.075512500000002
0.19019066,-0.8846503463975396,-0.9572770658239882,-0.4428612145094501,0.2922303717320261,-0.0834874999999897
0.20932801,0.1054666872534554,-1.063841144093618,-0.3019158277825052,0.316182577614379,-0.1414687500000013
0.34131318,-1.5671665317044154,-1.1722632071278527,-0.17258864128740567,0.3497443423202614,-0.1063035714285547
0.49384132,-2.740706490971189,-1.1619759551322775,-0.6475401335185151,0.3867149305555555,-0.1005624999999668
0.41394576,-1.1001826186279409,-1.2245208436688169,-0.7783652827949773,0.3893289011437908,-0.1196124999999597
0.08514692,1.2397274510650695,-1.027037528424202,-0.898341224687571,0.3027458129084967,-0.1034687499999904
0.29563457,1.1293348481390157,-0.9749476351351912,-0.7662126575711238,0.2322134599673202,-0.0848374999999919
0.44787958,0.22140191438401968,-0.706533348311604,-0.6638378691280762,0.1941279820261437,0.0090999999999894
0.5407406,-0.5217232043967248,-0.5313952452192388,-0.18365235563039523,0.1735360702614379,0.0709218749999536
0.5897754,-0.6499557721267532,0.6084787952045946,0.39414679086963256,0.1566482540849673,0.0503571428571376
0.42300007,0.43970546108071235,0.7239281699000739,0.5289574048080976,0.1536556070261438,-0.0667374999999879
0.24341848,1.4066482448867361,0.013278828337054037,0.09023269987789477,0.1347953129084967,-0.105449999999962
0.38636446,-0.7677915266304491,0.18789501748538273,-0.06832689311149885,0.1159653496732026,-0.1495937500000081
0.5499516,-0.4691451123603405,0.4005882813537234,-0.008639231255848381,0.0859730294117646,0.0221875000000295
0.2881199,1.7013224942812095,0.30415520613720043,-0.693411061752436,0.0571355294117646,0.0102249999999912
0.47371423,0.2987051499507566,-0.005829727138815216,-0.8279467250744731,0.0116042794117646,0.0055781249999995
0.5771647,-0.6746040456131037,0.031639518661343256,-0.7390763089466109,-0.0289198802521008,-0.0182321428571299
0.4398905,1.5863809446496506,0.023092035217480187,-0.8615993212852047,-0.0616823802521008,-0.0153124999999931
0.40558043,0.5523918143701266,0.0467684521691808,-1.0244643955702517,-0.0774000273109243,0.0160250000000132
0.65917194,-1.1928604484126082,0.05077303897658944,-0.5637699769225897,-0.1093853214285714,-0.0618749999999863
0.5140898,0.806160278586075,0.04781658687885093,-0.4445107603200988,-0.1481647331932773,-0.0683374999999841
0.46500218,-0.03281220664811712,0.047837910842104626,-0.47323841431362845,-0.1858926743697479,-0.0739499999999679
0.5579287,0.18492048909757985,0.0511224632624871,0.40373505038096863,-0.2151665714285714,-0.0066406250000454
0.573185,-1.0200774627290288,0.05124730929309635,-0.20490181212969413,-0.2098335882352941,-0.0296964285714125
0.47398543,-0.6371991777848628,0.05006054789610741,-0.35119869189371444,-0.2210541764705882,-0.0698624999999992
0.58542067,-1.298917159596886,0.04929671561524922,0.32462636271539047,-0.2555835882352941,-0.0329375000000027
0.5166451,0.7675592007315174,0.04989776568003486,0.2515674153148948,-0.3070995404411765,-0.0083593749999977
0.66777325,-0.3939847528443904,0.048860846182296885,0.13410386062835952,-0.3532465992647059,0.0911499999999705
0.5578947,-0.11533571166575143,0.04058563046258903,0.3111036382965258,-0.3699607169117648,0.067487500000027
0.43704146,0.1633358989747615,0.02082141287874373,0.1373055802543066,-0.3699634742647059,0.0450781250000318
0.5432845,-1.1912126485962582,0.09460880601433307,0.0765853367231509,-0.3899594826680672,0.0760357142857515
0.49122193,-0.5502391685593225,0.0945556690535862,0.19930557975536634,-0.4159197767857143,0.1136750000000006
0.4034298,-0.2997307463152068,0.04561350006069511,-0.4130755973044149,-0.4384447767857143,0.0582375000000183
0.34822565,0.9168877538269292,-0.07499328376593786,-0.6630927114861648,-0.4605419406512605,0.0274375000000191
0.39692447,0.8139636350069086,-0.3199249398207604,-0.8545996828797016,-0.5006264994747899,-0.0726000000000226
0.47810104,0.688559814174538,-0.6084792589052089,-1.731084595727689,-0.5452919406512604,-0.0776250000000118
0.49581012,-1.181276399403744,-0.868482709978471,-1.915027821807858,-0.5895961685924369,-0.1689687500000332
0.5806683,-2.709669579118648,-0.40304735805337766,-1.964078042152012,-0.6088986896008404,-0.0764464285714439
0.48869184,-1.217416076105976,-0.62413336012463,-1.660401704562816,-0.6508803072478991,-0.2014750000000162
0.33195493,-0.2803986139979922,-0.9725973217977647,-1.2992970649361701,-0.6937233219537815,-0.1538750000000277
0.22713521,-0.6521547490355428,-1.023121098000345,-1.011942893532673,-0.7646004227941177,-0.1098124999999754
0.22803687,-1.5825514945323866,-0.6296966344221435,-0.6027156469752001,-0.8166110437091504,-0.0817083333333243
0.3107198,-0.8224984703852809,-0.195381963766153,-0.6592493678583606,-0.8557764848856209,-0.0882750000000101
0.392973,-1.0556239060003347,-0.6966602038421231,-0.559407094444473,-0.8708414139822596,-0.1015714285714466
0.46434152,-0.8957369822780687,-0.37497799461207665,-0.6355772553919735,-0.8989719286881419,-0.1039062500000227
0.2945951,1.0452850642383438,-0.28654846419921165,-0.41969181077899803,-0.953382811041083,-0.1010125000000243
0.29583904,-1.125900788416072,-0.11119151910545884,-0.57830901813333,-0.9942706786881416,-0.0879874999999401
0.4243069,-0.19529594934742125,0.1319733126277215,0.26156830025106265,-1.028808493814192,-0.0791785714285993
0.39487198,-0.5545992647740635,0.8968128688817124,0.36374194520542286,-1.040411434990663,0.06706250000002
0.40306863,-1.6557943800366333,0.9196527632040105,0.522018710077857,-1.0358496702847806,0.0590124999999943
0.44545898,-1.5133880963925146,0.10336132478015117,0.4290329008187705,-1.0156642711251167,0.0607321428570912
0.47202796,-0.8923457057665464,0.9792661087322032,0.34719265273460015,-0.9731150064192342,0.0727812499999913
0.32528472,0.37945446133435057,0.42550691856490225,-0.07077747191308294,-0.9202208887721756,0.1012875000000121
0.45955706,-0.18951444270604556,-0.3390368987329663,-0.0916443162782823,-0.8427916608309991,0.0689749999999662
0.4080715,-0.541079571017111,-0.9445112817178015,0.10638380823879148,-0.7780122501167134,0.1602321428571258
0.37883344,0.933185535178896,-1.5042086355321076,-0.18319314919050916,-0.6828100442343604,0.0625125000000252
0.3588781,-0.21012930621378473,-1.715342096357329,-0.3847708803121608,-0.5983953383520074,-0.0329499999999711
0.50837475,0.04181362368772376,-1.4000774272240688,-0.8111569177172306,-0.531858573646125,-0.1283392857142757
0.43387783,0.8866550205059093,-0.9940468275140403,-0.7093337501748188,-0.4730823277310923,-0.077968750000025
0.4960121,0.16687082193399033,-0.6295499443739746,-1.3156616262751213,-0.4016551218487394,-0.040937499999984
0.4636198,-0.9075652763719331,-0.2569414910377885,-1.2717559658145865,-0.3545761302521009,-0.0538999999999987
0.36466932,-0.4535519034031646,0.01961253239055026,-1.4479635123815477,-0.3304256575630251,-0.1043571428571681
0.3054055,0.8031670466339048,0.06450171653368407,-1.4867722488987303,-0.3225925693277311,-0.132562499999949
0.30137357,0.7260697827098433,0.04686805128702621,-1.3854512821138192,-0.3203727163865546,-0.0712250000000267
0.32897314,0.9197832475066825,0.0515296812526074,-0.9568804029922644,-0.3152781785714286,0.0130892857142725
0.30591267,0.39256039506654555,0.04930544146406884,-0.6806629139476995,-0.3330870021008403,0.0438750000000141
0.18359907,1.6132811504738287,0.047085826047472586,-0.5528004559120103,-0.3599105315126051,0.0164125000000012
0.2634625,1.4145786946178613,0.04823948916033094,-0.3589836686027217,-0.3939599012605042,-0.0700749999999743
0.44446355,-0.2579353722202778,0.05206306133864549,-0.5567476654242841,-0.4225864768907563,-0.0726964285714188
0.65258664,-1.4572058374838364,0.053024381257242396,-0.7027051546315634,-0.4659688298319328,-0.1069875000000024
0.6369081,-0.9071159730171963,0.05340026879146935,0.04178074459754331,-0.4710864768907563,-0.0440624999999954
0.5238728,-1.343389100821127,0.06482995176976515,0.5626495618582101,-0.4653721901260504,0.0651607142857528
0.4163959,0.5411678029069756,0.06124807836746327,0.36041509308864805,-0.4799774290966386,-0.1056093749999718
0.5296112,0.3323657884597405,0.05024051379787549,0.8803443996157495,-0.5011759585084035,-0.0861000000000444
0.44229722,0.7656293674934661,0.04271447456477829,1.0208671217565801,-0.4760812526260504,0.0561124999999833
